1
 
 
 
 
                      Warning: This computer program is protected by copyright law and international treaties.       
                  Unauthorized use, reproduction or distribution of this computer program, or any portion of it, may 
                                          result in severe civil and criminal penalties.                             
                         Copyright (C) 2015 MSC Software Corporation and its licensors. All rights reserved.         
 
 
                                              * * * * * * * * * * * * * * * * * * * *
                                              * * * * * * * * * * * * * * * * * * * *
                                              * *                                 * *
                                              * *           MSC Software          * *
                                              * *               CORP              * *
                                              * *                                 * *
                                              * *      M S C   N a s t r a n      * *
                                              * *                                 * *
                                              * *                                 * *
                                              * *                                 * *
                                              * *     Version 2014.1.0-CL347922   * *
                                              * *                                 * *
                                              * *                                 * *
                                              * *                                 * *
                                              * *          JUL  3, 2015           * *
                                              * *                                 * *
                                              * *       x86-64 Based System       * *
                                              * *MODEL AMD 1400.000000 MHz (beo-0 * *
                                              * * Linux 3.12.74-ql-generic-9.1-89 * *
                                              * *Compiled for x8664 (SINGLE Mode) * *
                                              * *                                 * *
                                              * * * * * * * * * * * * * * * * * * * *
                                              * * * * * * * * * * * * * * * * * * * *
1 News file -  (April 9, 2015):
  
               Welcome to MSC Nastran 2014.1
  
  
  
    NO.       ORDER                                                                       MASS              STIFFNESS
     1715      1715        9.857432E+08        3.139655E+04        4.996916E+03        1.000000E+00        9.857432E+08
     1716      1716        9.867923E+08        3.141325E+04        4.999574E+03        1.000000E+00        9.867923E+08
     1717      1717        1.000000E+36        1.000000E+18        1.591549E+17        1.000000E-36        1.000000E+00
     1718      1718        1.000000E+36        1.000000E+18        1.591549E+17        1.000000E-36        1.000000E+00
     1719      1719        1.000000E+36        1.000000E+18        1.591549E+17        1.000000E-36        1.000000E+00
     1720      1720        1.000000E+36        1.000000E+18        1.591549E+17        1.000000E-36        1.000000E+00
     1721      1721        1.000000E+36        1.000000E+18        1.591549E+17        1.000000E-36        1.000000E+00
     1722      1722        1.000000E+36        1.000000E+18        1.591549E+17        1.000000E-36        1.000000E+00
1                                                                          FEBRUARY   5, 2018  MSC Nastran  7/ 3/15   PAGE    91
                                                                                                                                    
0                                                                                                            SUBCASE 1              

 *** USER WARNING MESSAGE 7697 (GKAM1A)
     ONE OR MORE MODAL DAMPING VALUES FOR STRUCTURE MODES ARE EITHER NEGATIVE OR HAVE RESULTED FROM EXTRAPOLATION OF THE
     TABDMP1 3 TABLE DATA AS SHOWN BELOW:

